"DRIPPING SPRINGS 6 E, TX US (USC00412585)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
9/23/2001,,87,60,0.07,0,0
9/24/2001,,77,63,0,0,0
9/25/2001,,76,52,0,0,0
9/26/2001,,76,44,0,0,0
9/27/2001,,80,44,0,0,0
9/28/2001,,81,48,0,0,0
9/29/2001,,82,48,0,0,0
9/30/2001,,78,47,0,0,0
10/1/2001,,79,47,0,0,0
10/2/2001,,81,48,0,0,0
10/3/2001,,81,59,0,0,0
10/4/2001,,85,66,0,0,0
10/5/2001,,83,65,0,0,0
10/6/2001,,69,52,0,0,0
10/7/2001,,75,43,0,0,0
10/8/2001,,78,59,0,0,0
10/9/2001,,82,68,0,0,0
10/10/2001,,84,72,0,0,0
10/11/2001,,78,64,2.11,0,0
10/12/2001,,79,54,0,0,0
10/13/2001,,76,52,1.56,0,0
10/14/2001,,80,42,0,0,0
10/15/2001,,81,52,0,0,0
10/16/2001,,71,46,0,0,0
10/17/2001,,70,35,0,0,0
10/18/2001,,76,48,0,0,0
10/19/2001,,79,54,0,0,0
10/20/2001,,79,56,0,0,0
10/21/2001,,81,58,0,0,0
10/22/2001,,83,63,0,0,0
10/23/2001,,84,71,0,0,0
10/24/2001,,90,62,0,0,0
10/25/2001,,76,47,0,0,0
10/26/2001,,74,46,0,0,0
10/27/2001,,75,48,0,0,0
10/28/2001,,74,45,0,0,0
10/29/2001,,73,43,0,0,0
10/30/2001,,72,49,0,0,0
10/31/2001,,75,52,0,0,0
11/1/2001,,82,62,0,0,0
11/2/2001,,82,67,0,0,0
11/3/2001,,80,58,0,0,0
11/4/2001,,79,51,0,0,0
11/5/2001,,76,50,0,0,0
11/6/2001,,77,42,0,0,0
11/7/2001,,76,45,0,0,0
11/8/2001,,81,57,0.27,0,0
11/9/2001,,67,51,0,0,0
11/10/2001,,75,47,0,0,0
11/11/2001,,74,58,0,0,0
11/12/2001,,76,61,0,0,0
11/13/2001,,75,63,0,0,0
11/14/2001,,70,62,0,0,0
11/15/2001,,66,62,1.14,0,0
11/16/2001,,65,61,3.77,0,0
11/17/2001,,68,58,0.14,0,0
11/18/2001,,72,61,0.02,0,0
11/19/2001,,67,49,0,0,0
11/20/2001,,57,38,0,0,0
11/21/2001,,58,36,0,0,0
11/22/2001,,72,45,0,0,0
11/23/2001,,78,62,0,0,0
11/24/2001,,71,54,0.22,0,0
11/25/2001,,75,34,0,0,0
11/26/2001,,78,60,0,0,0
11/27/2001,,64,39,0,0,0
11/28/2001,,39,30,1.01,0,0
11/29/2001,,50,28,0.17,0,0
11/30/2001,,66,35,0,0,0
12/1/2001,,67,38,0,0,0
12/2/2001,,60,55,0,0,0
12/3/2001,,65,55,0.87,0,0
12/4/2001,,75,63,0.01,0,0
12/5/2001,,76,65,0.03,0,0
12/6/2001,,74,62,0.02,0,0
12/7/2001,,72,63,0.04,0,0
12/8/2001,,67,46,2.34,0,0
12/9/2001,,53,36,0.08,0,0
12/10/2001,,59,28,0,0,0
12/11/2001,,53,41,0.03,0,0
12/12/2001,,67,53,0.62,0,0
12/13/2001,,57,42,0,0,0
12/14/2001,,62,34,0.34,0,0
12/15/2001,,60,43,0,0,0
12/16/2001,,70,59,1.17,0,0
12/17/2001,,63,45,0.04,0,0
12/18/2001,,66,38,0,0,0
12/19/2001,,60,44,0,0,0
12/20/2001,,60,28,0,0,0
12/21/2001,,65,37,0,0,0
12/22/2001,,71,54,0,0,0
12/23/2001,,58,31,0,0,0
12/24/2001,,53,26,0,0,0
12/25/2001,,53,32,0,0,0
12/26/2001,,55,33,0,0,0
12/27/2001,,62,34,0,0,0
12/28/2001,,63,40,0,0,0
12/29/2001,,53,41,0,0,0
12/30/2001,,50,31,0,0,0
12/31/2001,,45,30,0,0,0
1/1/2002,,39,31,0,0,0
1/2/2002,,45,28,0,0,0
1/3/2002,,47,17,0,0,0
1/4/2002,,48,26,0,0,0
1/5/2002,,50,45,1.08,0,0
1/6/2002,,59,35,0,0,0
1/7/2002,,60,28,0,0,0
1/8/2002,,67,38,0,0,0
1/9/2002,,73,50,0,0,0
1/10/2002,,67,56,0,0,0
1/11/2002,,58,47,0,0,0
1/12/2002,,64,32,0,0,0
1/13/2002,,67,30,0,0,0
1/14/2002,,64,33,0,0,0
1/15/2002,,66,33,0,0,0
1/16/2002,,70,47,0,0,0
1/17/2002,,62,49,0,0,0
1/18/2002,,55,42,0.02,0,0
1/19/2002,,57,44,0,0,0
1/20/2002,,61,31,0,0,0
1/21/2002,,68,33,0,0,0
1/22/2002,,71,47,0,0,0
1/23/2002,,78,58,0,0,0
1/24/2002,,72,41,0.06,0,0
1/25/2002,,59,31,0.01,0,0
1/26/2002,,64,29,0,0,0
1/27/2002,,71,35,0,0,0
1/28/2002,,74,49,0,0,0
1/29/2002,,79,66,0,0,0
1/30/2002,,73,64,0,0,0
1/31/2002,,72,45,0,0,0
2/1/2002,,50,35,0.28,0,0
2/2/2002,,53,25,0,0,0
2/3/2002,,56,38,0,0,0
2/4/2002,,50,44,0,0,0
2/5/2002,,48,39,0.09,0,0
2/6/2002,,50,36,0.68,0,0
2/7/2002,,60,27,0,0,0
2/8/2002,,65,31,0,0,0
2/9/2002,,70,45,0,0,0
2/10/2002,,58,40,0,0,0
2/11/2002,,56,27,0,0,0
2/12/2002,,66,31,0,0,0
2/13/2002,,63,31,0,0,0
2/14/2002,,67,29,0,0,0
2/15/2002,,67,48,0,0,0
2/16/2002,,63,29,0,0,0
2/17/2002,,66,30,0,0,0
2/18/2002,,69,48,0,0,0
2/19/2002,,77,63,0.03,0,0
2/20/2002,,77,46,0,0,0
2/21/2002,,80,53,0,0,0
2/22/2002,,69,36,0,0,0
2/23/2002,,73,35,0,0,0
2/24/2002,,77,47,0,0,0
2/25/2002,,69,28,0,0,0
2/26/2002,,59,28,0,0,0
2/27/2002,,51,13,0,0,0
2/28/2002,,56,25,0,0,0
3/1/2002,,59,44,0,0,0
3/2/2002,,56,27,0.12,0,0
3/3/2002,,44,22,0,0,0
3/4/2002,,58,20,0,0,0
3/5/2002,,65,29,0,0,0
3/6/2002,,74,48,0,0,0
3/7/2002,,72,58,0,0,0
3/8/2002,,70,60,0,0,0
3/9/2002,,68,46,0.07,0,0
3/10/2002,,57,35,0,0,0
3/11/2002,,66,46,0,0,0
3/12/2002,,76,46,0,0,0
3/13/2002,,85,45,0,0,0
3/14/2002,,85,59,0,0,0
3/15/2002,,79,64,0,0,0
3/16/2002,,72,49,0,0,0
3/17/2002,,72,59,0,0,0
3/18/2002,,77,62,0.04,0,0
3/19/2002,,74,65,0,0,0
3/20/2002,,71,55,0.74,0,0
3/21/2002,,72,39,0,0,0
3/22/2002,,64,33,0,0,0
3/23/2002,,71,34,0,0,0
3/24/2002,,80,57,0,0,0
3/25/2002,,77,46,0,0,0
3/26/2002,,64,36,0.07,0,0
3/27/2002,,71,35,0,0,0
3/28/2002,,84,53,0,0,0
3/29/2002,,79,67,0,0,0
3/30/2002,,82,63,0.14,0,0
3/31/2002,,71,46,0.7,0,0
4/1/2002,,81,43,0,0,0
4/2/2002,,85,58,0,0,0
4/3/2002,,78,53,0,0,0
4/4/2002,,61,51,0,0,0
4/5/2002,,67,53,0,0,0
4/6/2002,,64,53,0,0,0
4/7/2002,,73,52,0.1,0,0
4/8/2002,,87,58,0.76,0,0
4/9/2002,,79,53,0,0,0
4/10/2002,,78,48,0,0,0
4/11/2002,,81,57,0,0,0
4/12/2002,,84,63,0,0,0
4/13/2002,,84,59,0,0,0
4/14/2002,,82,65,0,0,0
4/15/2002,,84,66,0,0,0
4/16/2002,,87,68,0.03,0,0
4/17/2002,,86,70,0,0,0
4/18/2002,,86,70,0,0,0
4/19/2002,,84,68,0,0,0
4/20/2002,,86,69,0,0,0
4/21/2002,,83,69,0,0,0
4/22/2002,,85,65,0,0,0
4/23/2002,,88,68,0,0,0
4/24/2002,,90,65,0,0,0
4/25/2002,,81,62,0,0,0
4/26/2002,,87,67,0,0,0
4/27/2002,,89,71,0,0,0
4/28/2002,,92,71,0,0,0
4/29/2002,,94,70,0,0,0
4/30/2002,,93,67,0,0,0
5/1/2002,,95,69,0,0,0
5/2/2002,,88,71,0,0,0
5/3/2002,,82,64,0,0,0
5/4/2002,,85,59,0,0,0
5/5/2002,,92,73,0,0,0
5/6/2002,,91,73,0,0,0
5/7/2002,,90,72,0,0,0
5/8/2002,,91,73,0,0,0
5/9/2002,,92,72,0,0,0
5/10/2002,,92,73,0,0,0
5/11/2002,,91,73,0,0,0
5/12/2002,,91,75,0,0,0
5/13/2002,,84,56,0.07,0,0
5/14/2002,,80,49,0,0,0
5/15/2002,,84,55,0,0,0
5/16/2002,,91,69,0,0,0
5/17/2002,,94,68,0,0,0
5/18/2002,,81,58,0,0,0
5/19/2002,,78,45,0,0,0
5/20/2002,,82,46,0,0,0
5/21/2002,,84,51,0,0,0
5/22/2002,,88,59,0,0,0
5/23/2002,,89,69,0,0,0
5/24/2002,,83,67,0,0,0
5/25/2002,,91,67,0,0,0
5/26/2002,,91,65,0.38,0,0
5/27/2002,,91,67,0,0,0
5/28/2002,,85,62,0.98,0,0
5/29/2002,,85,67,0,0,0
5/30/2002,,94,63,0.16,0,0
5/31/2002,,89,65,0,0,0
6/1/2002,,89,63,0,0,0
6/2/2002,,90,63,0,0,0
6/3/2002,,92,71,0,0,0
6/4/2002,,93,74,0,0,0
6/5/2002,,94,73,0,0,0
6/6/2002,,92,71,0,0,0
6/7/2002,,96,68,0,0,0
6/8/2002,,94,72,0,0,0
6/9/2002,,87,75,0.02,0,0
6/10/2002,,94,75,0.11,0,0
6/11/2002,,96,74,0,0,0
6/12/2002,,97,74,0,0,0
6/13/2002,,96,73,0,0,0
6/14/2002,,95,71,0,0,0
6/15/2002,,89,71,0,0,0
6/16/2002,,86,65,0.7,0,0
6/17/2002,,89,62,0.02,0,0
6/18/2002,,92,62,0,0,0
6/19/2002,,95,67,0,0,0
6/20/2002,,95,75,0,0,0
6/21/2002,,93,71,0,0,0
6/22/2002,,94,68,0,0,0
6/23/2002,,96,63,0,0,0
6/24/2002,,96,69,0,0,0
6/25/2002,,97,70,0,0,0
6/26/2002,,98,66,0,0,0
6/27/2002,,91,66,0.8,0,0
6/28/2002,,92,70,0,0,0
6/29/2002,,79,71,0,0,0
6/30/2002,,81,69,5.64,0,0
7/1/2002,,78,69,0.87,0,0
7/2/2002,,74,67,3.12,0,0
7/3/2002,,89,67,4.46,0,0
7/4/2002,,90,71,0.63,0,0
7/5/2002,,88,75,0.47,0,0
7/6/2002,,92,71,0.06,0,0
7/7/2002,,92,72,0,0,0
7/8/2002,,93,75,0,0,0
7/9/2002,,90,70,0.08,0,0
7/10/2002,,87,70,0.12,0,0
7/11/2002,,93,70,0,0,0
7/12/2002,,92,74,0,0,0
7/13/2002,,88,72,0,0,0
7/14/2002,,86,71,0.02,0,0
7/15/2002,,83,68,0.04,0,0
7/16/2002,,82,71,0.97,0,0
7/17/2002,,82,71,0.28,0,0
7/18/2002,,90,73,0.56,0,0
7/19/2002,,90,73,0.07,0,0
7/20/2002,,91,72,0,0,0
7/21/2002,,91,73,0,0,0
7/22/2002,,92,72,0,0,0
7/23/2002,,94,71,0,0,0
7/24/2002,,95,73,0,0,0
7/25/2002,,95,73,0,0,0
7/26/2002,,92,73,0,0,0
7/27/2002,,92,74,0,0,0
7/28/2002,,94,76,0,0,0
7/29/2002,,94,76,0,0,0
7/30/2002,,93,76,0,0,0
7/31/2002,,92,74,0,0,0
8/1/2002,,93,71,0,0,0
8/2/2002,,95,73,0,0,0
8/3/2002,,96,68,0,0,0
8/4/2002,,92,70,0,0,0
8/5/2002,,93,69,0,0,0
8/6/2002,,94,68,0,0,0
8/7/2002,,96,70,0,0,0
8/8/2002,,91,71,0,0,0
8/9/2002,,91,70,0.05,0,0
8/10/2002,,92,73,0,0,0
8/11/2002,,91,66,0.23,0,0
8/12/2002,,93,73,0,0,0
8/13/2002,,92,73,0,0,0
8/14/2002,,92,74,0,0,0
8/15/2002,,93,74,0.02,0,0
8/16/2002,,92,73,0,0,0
8/17/2002,,93,76,0,0,0
8/18/2002,,93,74,0,0,0
8/19/2002,,94,74,0,0,0
8/20/2002,,95,75,0,0,0
8/21/2002,,95,75,0,0,0
8/22/2002,,96,74,0,0,0
8/23/2002,,96,73,0,0,0
8/24/2002,,95,73,0,0,0
8/25/2002,,98,74,0,0,0
8/26/2002,,100,74,0,0,0
8/27/2002,,98,75,0,0,0
8/28/2002,,95,74,0,0,0
8/29/2002,,90,70,0.32,0,0
8/30/2002,,91,64,0.25,0,0
8/31/2002,,93,69,0,0,0
9/1/2002,,94,68,0,0,0
9/2/2002,,94,68,0,0,0
9/3/2002,,94,70,0,0,0
9/4/2002,,93,69,0,0,0
9/5/2002,,93,68,0,0,0
9/6/2002,,95,66,0,0,0
9/7/2002,,81,70,0.57,0,0
9/8/2002,,79,71,0.85,0,0
9/9/2002,,85,73,2.02,0,0
9/10/2002,,88,69,0.03,0,0
9/11/2002,,90,65,0,0,0
9/12/2002,,90,65,0,0,0
9/13/2002,,90,65,0,0,0
9/14/2002,,90,70,0,0,0
9/15/2002,,82,67,0,0,0
9/16/2002,,76,68,0.04,0,0
9/17/2002,,85,68,0,0,0
9/18/2002,,89,74,0,0,0
9/19/2002,,80,71,0,0,0
9/20/2002,,83,57,0.39,0,0
9/21/2002,,87,54,0,0,0
9/22/2002,,85,54,0,0,0
9/23/2002,,84,60,0,0,0
9/24/2002,,81,54,0,0,0
9/25/2002,,85,60,0,0,0
9/26/2002,,87,59,0,0,0
9/27/2002,,91,55,0,0,0
9/28/2002,,88,59,0,0,0
9/29/2002,,86,61,0,0,0
9/30/2002,,86,66,0,0,0
10/1/2002,,89,69,0.01,0,0
10/2/2002,,88,73,0,0,0
10/3/2002,,89,70,0,0,0
10/4/2002,,89,67,0,0,0
10/5/2002,,89,71,0,0,0
10/6/2002,,90,71,0,0,0
10/7/2002,,85,66,0,0,0
10/8/2002,,75,68,0.21,0,0
10/9/2002,,81,65,0.9,0,0
10/10/2002,,72,59,0,0,0
10/11/2002,,80,52,0,0,0
10/12/2002,,85,62,0,0,0
10/13/2002,,79,57,0,0,0
10/14/2002,,60,51,0,0,0
10/15/2002,,71,53,0.11,0,0
10/16/2002,,74,40,0,0,0
10/17/2002,,77,46,0,0,0
10/18/2002,,75,59,0,0,0
10/19/2002,,71,60,1.51,0,0
10/20/2002,,72,56,1.1,0,0
10/21/2002,,67,57,0,0,0
10/22/2002,,70,62,0.76,0,0
10/23/2002,,73,64,0.43,0,0
10/24/2002,,69,60,0.7,0,0
10/25/2002,,67,53,0.84,0,0
10/26/2002,,56,52,0.19,0,0
10/27/2002,,65,56,0.1,0,0
10/28/2002,,66,62,0,0,0
10/29/2002,,75,51,0,0,0
10/30/2002,,78,49,0,0,0
10/31/2002,,58,49,0,0,0
11/1/2002,,62,48,0,0,0
11/2/2002,,56,49,0,0,0
11/3/2002,,56,51,0.71,0,0
11/4/2002,,55,47,0.36,0,0
11/5/2002,,73,46,0.64,0,0
11/6/2002,,67,35,0,0,0
11/7/2002,,68,38,0,0,0
11/8/2002,,74,38,0,0,0
11/9/2002,,83,61,0,0,0
11/10/2002,,87,58,0,0,0
11/11/2002,,77,47,0,0,0
11/12/2002,,68,42,0,0,0
11/13/2002,,67,35,0,0,0
11/14/2002,,74,49,0,0,0
11/15/2002,,64,47,0,0,0
11/16/2002,,61,43,0,0,0
11/17/2002,,68,35,0,0,0
11/18/2002,,72,53,0,0,0
11/19/2002,,69,37,0,0,0
11/20/2002,,72,35,0,0,0
11/21/2002,,73,38,0,0,0
11/22/2002,,68,39,0,0,0
11/23/2002,,72,40,0,0,0
11/24/2002,,73,39,0,0,0
11/25/2002,,57,49,0,0,0
11/26/2002,,50,39,0.58,0,0
11/27/2002,,46,38,0.54,0,0
11/28/2002,,58,29,0,0,0
11/29/2002,,60,37,0,0,0
11/30/2002,,64,48,0,0,0
12/1/2002,,57,34,0,0,0
12/2/2002,,71,40,0,0,0
12/3/2002,,69,54,0.26,0,0
12/4/2002,,64,36,0.37,0,0
12/5/2002,,45,35,0,0,0
12/6/2002,,54,28,0,0,0
12/7/2002,,55,34,0,0,0
12/8/2002,,55,51,0,0,0
12/9/2002,,53,44,1.83,0,0
12/10/2002,,50,43,0.16,0,0
12/11/2002,,51,35,0,0,0
12/12/2002,,59,42,0,0,0
12/13/2002,,60,38,0,0,0
12/14/2002,,65,31,0,0,0
12/15/2002,,70,43,0,0,0
12/16/2002,,73,57,0,0,0
12/17/2002,,74,59,0,0,0
12/18/2002,,74,55,0,0,0
12/19/2002,,63,47,0,0,0
12/20/2002,,65,30,0,0,0
12/21/2002,,70,38,0,0,0
12/22/2002,,62,34,0,0,0
12/23/2002,,73,52,0.71,0,0
12/24/2002,,59,37,0.26,0,0
12/25/2002,,50,27,0,0,0
12/26/2002,,53,35,0,0,0
12/27/2002,,66,31,0,0,0
12/28/2002,,69,32,0,0,0
12/29/2002,,65,45,0,0,0
12/30/2002,,72,48,0.46,0,0
12/31/2002,,61,44,0.09,0,0
1/1/2003,,72,34,0,0,0
1/2/2003,,61,34,0,0,0
1/3/2003,,66,28,0,0,0
1/4/2003,,66,40,0,0,0
1/5/2003,,71,41,0,0,0
1/6/2003,,63,47,0,0,0
1/7/2003,,60,34,0,0,0
1/8/2003,,71,41,0,0,0
1/9/2003,,80,54,0,0,0
1/10/2003,,72,39,0,0,0
1/11/2003,,49,37,0,0,0
1/12/2003,,38,37,1.17,0,0
1/13/2003,,44,36,0.38,0,0
1/14/2003,,52,38,0,0,0
1/15/2003,,49,34,0,0,0
1/16/2003,,54,41,0,0,0
1/17/2003,,45,27,0,0,0
1/18/2003,,57,19,0,0,0
1/19/2003,,64,32,0,0,0
1/20/2003,,74,52,0,0,0
1/21/2003,,83,49,0,0,0
1/22/2003,,65,39,0,0,0
1/23/2003,,47,31,0,0,0
1/24/2003,,44,20,0,0,0
1/25/2003,,42,26,0.01,0,0
1/26/2003,,43,38,0.24,0,0
1/27/2003,,52,38,0,0,0
1/28/2003,,65,45,0.04,0,0
1/29/2003,,59,51,0,0,0
1/30/2003,,57,44,0,0,0
1/31/2003,,69,38,0,0,0
2/1/2003,,70,34,0,0,0
2/2/2003,,69,53,0,0,0
2/3/2003,,74,59,0,0,0
2/4/2003,,60,31,0,0,0
2/5/2003,,50,37,0,0,0
2/6/2003,,54,40,0.34,0,0
2/7/2003,,45,33,0.04,0,0
2/8/2003,,38,31,0.05,0.1,0
2/9/2003,,69,34,0.06,0,0
2/10/2003,,62,36,0,0,0
2/11/2003,,70,39,0,0,0
2/12/2003,,68,52,0,0,0
2/13/2003,,65,61,0.05,0,0
2/14/2003,,72,64,0.15,0,0
2/15/2003,,68,51,0.03,0,0
2/16/2003,,51,36,0,0,0
2/17/2003,,66,29,0,0,0
2/18/2003,,67,47,0,0,0
2/19/2003,,67,56,0,0,0
2/20/2003,,56,46,0.79,0,0
2/21/2003,,52,49,1.86,0,0
2/22/2003,,68,46,0.44,0,0
2/23/2003,,75,46,0,0,0
2/24/2003,,72,26,0,0,0
2/25/2003,,27,22,0.16,1.3,1
2/26/2003,,33,15,0.04,0.1,1
2/27/2003,,57,33,0,0,0
2/28/2003,,49,36,0.03,0,0
3/1/2003,,49,44,0.03,0,0
3/2/2003,,49,47,0.04,0,0
3/3/2003,,56,43,0.07,0,0
3/4/2003,,66,41,0.2,0,0
3/5/2003,,61,41,0.02,0,0
3/6/2003,,70,35,0,0,0
3/7/2003,,80,41,0,0,0
3/8/2003,,67,46,0,0,0
3/9/2003,,72,44,0,0,0
3/10/2003,,75,44,0,0,0
3/11/2003,,68,50,0,0,0
3/12/2003,,66,61,0.05,0,0
3/13/2003,,83,62,0,0,0
3/14/2003,,80,49,0,0,0
3/15/2003,,73,53,0,0,0
3/16/2003,,77,47,0,0,0
3/17/2003,,72,56,0,0,0
3/18/2003,,70,51,0.03,0,0
3/19/2003,,76,47,0.07,0,0
3/20/2003,,66,52,0,0,0
3/21/2003,,71,36,0,0,0
3/22/2003,,64,44,0,0,0
3/23/2003,,79,39,0.05,0,0
3/24/2003,,77,51,0,0,0
3/25/2003,,76,64,0,0,0
3/26/2003,,78,54,0.1,0,0
3/27/2003,,82,48,0,0,0
3/28/2003,,74,49,0,0,0
3/29/2003,,59,26,0,0,0
3/30/2003,,58,36,0,0,0
3/31/2003,,76,46,0,0,0
4/1/2003,,77,52,0,0,0
4/2/2003,,78,54,0,0,0
4/3/2003,,82,64,0,0,0
4/4/2003,,85,65,0,0,0
4/5/2003,,84,63,0,0,0
4/6/2003,,85,65,0,0,0
4/7/2003,,83,56,0,0,0
4/8/2003,,77,36,0.1,0,0
4/9/2003,,71,38,0.01,0,0
4/10/2003,,78,38,0,0,0
4/11/2003,,79,53,0,0,0
4/12/2003,,82,50,0,0,0
4/13/2003,,83,58,0,0,0
4/14/2003,,84,60,0,0,0
4/15/2003,,82,64,0,0,0
4/16/2003,,90,66,0.01,0,0
4/17/2003,,85,57,0,0,0
4/18/2003,,80,64,0,0,0
4/19/2003,,76,69,0,0,0
4/20/2003,,75,60,0,0,0
4/21/2003,,81,53,0,0,0
4/22/2003,,74,56,0,0,0
4/23/2003,,78,61,0.04,0,0
4/24/2003,,92,70,0,0,0
4/25/2003,,91,54,0,0,0
4/26/2003,,88,49,0,0,0
4/27/2003,,88,59,0,0,0
4/28/2003,,86,63,0,0,0
4/29/2003,,81,65,0,0,0
4/30/2003,,87,66,0,0,0
5/1/2003,,86,69,0,0,0
5/2/2003,,90,71,0,0,0
5/3/2003,,83,69,0,0,0
5/4/2003,,90,72,0,0,0
5/5/2003,,93,74,0,0,0
5/6/2003,,80,73,0,0,0
5/7/2003,,89,74,0.09,0,0
5/8/2003,,94,74,0,0,0
5/9/2003,,90,73,0,0,0
5/10/2003,,87,73,0,0,0
5/11/2003,,83,67,0.02,0,0
5/12/2003,,75,61,0,0,0
5/13/2003,,91,61,0.13,0,0
5/14/2003,,96,69,0,0,0
5/15/2003,,95,72,0,0,0
5/16/2003,,99,73,0,0,0
5/17/2003,,93,63,0,0,0
5/18/2003,,95,60,0,0,0
5/19/2003,,97,70,0,0,0
5/20/2003,,90,66,0,0,0
5/21/2003,,80,60,0,0,0
5/22/2003,,85,63,0,0,0
5/23/2003,,93,61,0,0,0
5/24/2003,,94,67,0,0,0
5/25/2003,,91,68,0,0,0
5/26/2003,,83,64,0.73,0,0
5/27/2003,,83,66,0,0,0
5/28/2003,,87,55,0,0,0
5/29/2003,,95,57,0,0,0
5/30/2003,,100,71,0,0,0
5/31/2003,,98,71,0,0,0
6/1/2003,,94,64,0,0,0
6/2/2003,,97,67,0.91,0,0
6/3/2003,,93,65,0,0,0
6/4/2003,,90,65,0.73,0,0
6/5/2003,,84,65,0,0,0
6/6/2003,,83,67,1,0,0
6/7/2003,,90,57,0,0,0
6/8/2003,,85,64,0,0,0
6/9/2003,,93,64,0.05,0,0
6/10/2003,,90,68,0.02,0,0
6/11/2003,,95,75,0.01,0,0
6/12/2003,,95,72,0.02,0,0
6/13/2003,,92,66,0,0,0
6/14/2003,,90,62,1.1,0,0
6/15/2003,,83,64,0.18,0,0
6/16/2003,,88,63,0,0,0
6/17/2003,,88,64,0,0,0
6/18/2003,,91,64,0,0,0
6/19/2003,,93,65,0,0,0
6/20/2003,,94,66,0,0,0
6/21/2003,,95,70,0,0,0
6/22/2003,,95,73,0,0,0
6/23/2003,,95,76,0,0,0
6/24/2003,,97,77,0.14,0,0
6/25/2003,,98,76,0,0,0
6/26/2003,,94,73,0,0,0
6/27/2003,,89,72,0,0,0
6/28/2003,,94,70,0,0,0
6/29/2003,,93,70,0.05,0,0
6/30/2003,,94,64,0,0,0
7/1/2003,,97,68,0,0,0
7/2/2003,,94,72,0,0,0
7/3/2003,,93,70,0,0,0
7/4/2003,,79,69,0.23,0,0
7/5/2003,,77,66,0.84,0,0
7/6/2003,,87,71,0.43,0,0
7/7/2003,,88,71,0.02,0,0
7/8/2003,,82,69,0,0,0
7/9/2003,,86,71,0,0,0
7/10/2003,,93,72,0,0,0
7/11/2003,,96,74,0,0,0
7/12/2003,,95,70,0,0,0
7/13/2003,,96,67,0,0,0
7/14/2003,,96,71,0,0,0
7/15/2003,,91,67,0,0,0
7/16/2003,,86,72,0.07,0,0
7/17/2003,,91,69,0.34,0,0
7/18/2003,,95,71,0,0,0
7/19/2003,,94,73,0,0,0
7/20/2003,,96,71,0,0,0
7/21/2003,,98,73,0,0,0
7/22/2003,,97,74,0,0,0
7/23/2003,,92,72,0,0,0
7/24/2003,,96,71,0.01,0,0
7/25/2003,,97,70,0,0,0
7/26/2003,,97,74,0,0,0
7/27/2003,,96,73,0.15,0,0
7/28/2003,,92,72,0,0,0
7/29/2003,,96,70,0,0,0
7/30/2003,,100,73,0,0,0
7/31/2003,,99,73,0,0,0
8/1/2003,,100,73,0,0,0
8/2/2003,,100,74,0,0,0
8/3/2003,,97,74,0,0,0
8/4/2003,,100,72,0,0,0
8/5/2003,,100,73,0,0,0
8/6/2003,,103,71,0,0,0
8/7/2003,,107,74,0,0,0
8/8/2003,,109,76,0,0,0
8/9/2003,,100,69,0.09,0,0
8/10/2003,,98,73,0.01,0,0
8/11/2003,,97,71,0,0,0
8/12/2003,,89,67,0.34,0,0
8/13/2003,,89,65,0,0,0
8/14/2003,,81,64,0.26,0,0
8/15/2003,,95,64,0,0,0
8/16/2003,,97,72,0,0,0
8/17/2003,,99,72,0,0,0
8/18/2003,,100,75,0,0,0
8/19/2003,,99,70,0,0,0
8/20/2003,,99,70,0,0,0
8/21/2003,,96,72,0,0,0
8/22/2003,,96,70,0,0,0
8/23/2003,,97,69,0,0,0
8/24/2003,,98,67,0,0,0
8/25/2003,,97,71,0,0,0
8/26/2003,,100,70,0,0,0
8/27/2003,,101,70,0,0,0
8/28/2003,,98,74,0,0,0
8/29/2003,,98,75,0,0,0
8/30/2003,,97,74,0,0,0
8/31/2003,,90,74,0,0,0
9/1/2003,,81,70,0.45,0,0
9/2/2003,,85,68,0,0,0
9/3/2003,,91,72,0,0,0
9/4/2003,,93,68,0,0,0
9/5/2003,,91,70,0,0,0
9/6/2003,,93,64,0,0,0
9/7/2003,,95,59,0,0,0
9/8/2003,,92,66,0,0,0
9/9/2003,,96,64,0,0,0
9/10/2003,,98,71,0,0,0
9/11/2003,,90,74,0.43,0,0
9/12/2003,,82,65,0,0,0
9/13/2003,,91,64,1.02,0,0
9/14/2003,,84,66,0,0,0
9/15/2003,,84,62,1.64,0,0
9/16/2003,,87,65,0,0,0
9/17/2003,,85,69,0,0,0
9/18/2003,,82,71,0,0,0
9/19/2003,,80,65,0.04,0,0
9/20/2003,,76,64,0,0,0
9/21/2003,,74,66,0.48,0,0
9/22/2003,,85,60,0,0,0
9/23/2003,,85,57,0,0,0
9/24/2003,,85,66,0,0,0
9/25/2003,,85,66,0.05,0,0
9/26/2003,,82,68,0,0,0
9/27/2003,,88,62,0.01,0,0
9/28/2003,,85,63,0,0,0
9/29/2003,,81,54,0,0,0
9/30/2003,,82,51,0,0,0
10/1/2003,,82,49,0,0,0
10/2/2003,,79,52,0,0,0
10/3/2003,,81,51,0,0,0
10/4/2003,,82,56,0,0,0
10/5/2003,,86,68,0,0,0
10/6/2003,,82,66,0,0,0
10/7/2003,,79,65,0.23,0,0
10/8/2003,,80,69,0,0,0
10/9/2003,,82,71,0.58,0,0
10/10/2003,,76,67,0.4,0,0
10/11/2003,,76,66,0,0,0
10/12/2003,,75,67,0.39,0,0
10/13/2003,,80,64,0.01,0,0
